tweet_id_new,text
268,"   Is it a laptop? Beware of the screen issues, you'll lose your money.

 
Dell wont take accountability of the screen issues with their laptops.
In my research, I found many users reporting the same issues. I spent a fortune for the laptop
https://t.co/36fmbcHP9D"
269," Not a Dell laptop

 
Can someone from the team review and let Dell take accountability of the screen issues with Dell XPS 13 9360 laptop?

In my research, I found many users reporting the same issues. I spent a fortune for the laptop
https://t.co/36fmbcHhk5"
270," Your alk customer service support team is unresponsible, what ever requested through email or through phone. They is helpless    I m upset from your product, service and response.  pathetic condition"
271,   Keep calling a demand a supervisor. Looks like I just got approved for a system replacement. 
273, Reply me I have sent a message
274,"RT : Hey Dell India, why make it so painful to buy your computers? It’s almost like you want to reject paying customers. Why…"
275, hey i have a inspiron 13 7000 2 in 1 the screen stopped responding 2 yrs ago. i had a work comp so didnt jump to fix. now i got it on &amp; the screen flashes. when i login it goes black and flashes. what do i do?
276,RT :   I already follow them - and it isn't technical assistance - it is delivery failure by   Pleas…
277,"   Switched to Lenovo X1 Gen9 14”, awesome piece of HW"
278, when I open the back of the laptop I attempt to remove the battery and the freaking screws are stripped. I call  and they quote me $160 to send an on-site repairman - even though the product they delivered didn't meet customer expectations/needs. https://t.co/8YleBEnpVa
279," Oh - thanks for the auto reply 
However - you tried 3 times to fix my AW13 OLED
(shipped to Germany each time) and in the end you gave up!
I have now moved to another supplier for all my Computer/tech needs without any issues at all!"
280,"        
sir help me 
 I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
281, You can contact me with case number easily
282, Tour message show your service quality . You should provide a final date to customer
283," Hi Adeoye, we're sorry to hear you're experiencing this problem with your Dell product. Please send a DM to our technical team  or  who will talk through your product and suggest some troubleshooting steps"
284,"        all the upper management of Dell team please help to resolve my issue kindly processed with MDOA or help to provide new parts instead of REFURBISHED/OLD/USED parts.

I am not happy at all."
286, Thanks. I just did. Let's see where that leads
288, Can you reply back to my DM?
290," ,  ,  ,
Dell Service Tag: 8XHBLG3 [Case Number : 155192151/Service Request: 1113676443], 
Almost 10 days have gone but still my service request is pending."
291,"I wonder when is 17th November, 2022   
I believe my entry isn't even seen yet.
#dellsucks #dell https://t.co/SKifOakyEy"
292, Reported https://t.co/5G1R1vv7aM
293," If you want, i can share previous case id and emails regarding the apologies for services that led to the replacement and replaced system. It has a problem that is identified by . This is not acceptable from  #DELL"
294,     Hmm no one wants to sell anytging to retailers unless it has free cash flow from fund raising
296, SHUT. UP.
297,"Paid for next day delivery, had to order by 2p CT Dec 7 to get delivered by Dec 8 as stated on  website, paid $71 instead of the free 2 day delivery. Sitting here on Dec 9 waiting still, Help says it's after order is completed. I say false advertising.  "
298,Agree  #dellscam https://t.co/jsI1qN8ReQ
299,  This company is a joke. I've had an open ticket on a refund for almost 3 months. They've stolen my money and yet not one person in their customer services can tell me why.
300,"               
The hinges of the laptop are loose and Dell is not covering it in the warranty Do we have to go to consumer court?"
301," such a worst service , customers buy in good faith believing quality n service but all harden money in vain of a customer my laptop 3512 is hinge problem but no support from your side and my exam is  on 20 nov and i don't know    https://t.co/w9INWLq9fr"
302,"   The situation is your customer care team were so incompetent the machine is being rejected and will be back with you presently, for a refund. We won't buy Dell again.

HTHs"
303,"   XPS was good up to 9370, then… laptop with 2 usb ports, cmon…"
304,"   Well I got a basic HP for internet access earlier this week until I could get the bigger replacement for work. Finally able to order it, and should have saved the next day shipping cost as I didn't get it and got the free shipping version for $$ instead :("
305," Your customer support team has informed that they will be refunding the amount(67990/-) for the failed order manually which means you will come and deliver it to me personally in hand so please come fast waiting. 
   "
306," i have checked to original price of laptop i'll be sending screenshot of invoice and original price
original price is 74,989 i paid via upi so get 2000 less and extended warranty for 2years i.e... of 2700 so the total i paid is 75,689 https://t.co/YKsRXrUw6q"
307," Only response I have got is product is outside warranty, which is irrelevant to my query.
Question is can you under invoice for the service provided and charge more than the invoiced amount ?"
308, I'll share you all the chat trough screen shot that how many times I have update the bios and all other things
309,"RT :         
Blank screen after power…"
310,RT :            PLS. ARRANGE TO EITHER REP…
311, Whatever you did the last time got them to respond and say the same thing again. You should change your twitter handle. The customer service  &amp;&amp;  is past being a joke. This is just sad. Really really sad. https://t.co/jtg1X6XZcH
312,     I have purchased a dell g15 5511 PC 5months ago. In these 5months i have faced hell of troubles with this PC. My PC had been serviced for more than 3times in the span of 5 months and yet again today I’m facing an another hard core issue🤦🏻‍♂️
313," Please I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
314, Unable to send any messages in the private conversation hence posted here
315,"  

Customer service tag- FXX38S3
New Laptop delivered- Keyboard non functional.( 5 days in service center) no feedback

Promotional offer - your team conveys, whatwever is there on website, they are not responsibile. 

21 days and no resolution"
316, Please look into my DMs
317,"Hey  I have contacted  (which strikes me as a misnomer), but after 5 long weeks during which you have failed to get a brand new top-spec laptop working and consistently missed call-out appointments, I think this needs to go a bit public! Shockingly bad service!!"
